Price,Apartment type,Metro station,Minutes to metro,Region,Number of rooms,Area,Living area,Kitchen area,Floor,Number of floors,Renovation
119000000.0,Вторичка, Третьяковская,2.0,Москва,5.0,170.0,105.0,15.0,4.0,6,В Европейском Стиле
125000000.0,Вторичка, Кропоткинская,5.0,Москва,5.0,175.0,112.0,20.0,4.0,5,Дизайнерский
160000000.0,Вторичка, Славянский бульвар,11.0,Москва,5.0,288.0,234.0,25.0,29.0,31,В Европейском Стиле
180000000.0,Вторичка, Парк Культуры,7.0,Москва,5.0,238.4,122.0,20.0,2.0,4,В Европейском Стиле
180000000.0,Вторичка, Новослободская,8.0,Москва,5.0,198.8,102.6,23.1,4.0,10,Без Ремонта
243000000.0,Вторичка, Новокузнецкая,3.0,Москва,5.0,289.0,148.2,30.6,9.0,10,Без Ремонта
271000000.0,Вторичка, Фрунзенская,12.0,Москва,5.0,208.0,14.2,23.8,16.0,16,Без Ремонта
325000000.0,Вторичка, Александровский сад,7.0,Москва,5.0,305.0,178.0,25.0,2.0,7,Дизайнерский
341000000.0,Вторичка, Спортивная,7.0,Москва,5.0,227.0,116.9,25.4,6.0,12,Без Ремонта
54900000.0,Вторичка, Чистые пруды,15.0,Москва,5.0,125.0,93.0,20.0,3.0,3,В Европейском Стиле
69000000.0,Вторичка, Кутузовская,4.0,Москва,5.0,136.0,100.0,20.0,4.0,9,Дизайнерский
99844800.0,Вторичка, Павелецкая,6.0,Москва,5.0,190.0,25.0,22.4,13.0,14,Без Ремонта
179000000.0,Вторичка, Новослободская,8.0,Москва,5.0,200.0,103.2,23.2,4.0,13,Без Ремонта
242970000.0,Вторичка, Новокузнецкая,3.0,Москва,5.0,289.0,20.0,30.6,9.0,10,Без Ремонта
120000000.0,Вторичка, Пушкинская,5.0,Москва,5.0,192.3,15.0,22.5,2.0,6,Дизайнерский
400000000.0,Вторичка, Спортивная,8.0,Москва,5.0,200.8,103.6,23.3,1.0,9,Дизайнерский
450000000.0,Вторичка, Пушкинская,12.0,Москва,5.0,260.0,133.6,28.2,6.0,9,Дизайнерский
60000000.0,Вторичка, Александровский сад,9.0,Москва,5.0,135.0,12.0,17.8,2.0,7,Косметический
180000000.0,Вторичка, Новослободская,8.0,Москва,5.0,198.8,123.3,16.9,4.0,10,Дизайнерский
330000000.0,Вторичка, Фрунзенская,16.0,Москва,5.0,202.0,145.0,22.0,5.0,9,Дизайнерский
360000000.0,Вторичка, Минская,29.0,Москва,5.0,297.5,15.0,31.3,28.0,52,Дизайнерский
400000000.0,Вторичка, Спортивная,6.0,Москва,5.0,202.0,117.0,12.0,1.0,7,Дизайнерский
105000000.0,Вторичка, Серпуховская,11.0,Москва,5.0,229.0,117.9,25.6,5.0,23,Без Ремонта
118500000.0,Вторичка, Славянский бульвар,29.0,Москва,5.0,212.0,109.3,24.2,27.0,30,Дизайнерский
125000000.0,Вторичка, Октябрьское поле,8.0,Москва,5.0,234.7,120.8,26.1,2.0,3,Без Ремонта
150000000.0,Вторичка, Октябрьское поле,8.0,Москва,5.0,243.6,125.3,26.8,3.0,3,Без Ремонта
155000000.0,Вторичка, Чистые пруды,6.0,Москва,5.0,200.0,12.0,23.2,3.0,6,Дизайнерский
260000000.0,Вторичка, Ломоносовский проспект,16.0,Москва,5.0,582.0,296.4,54.8,21.0,21,Дизайнерский
351500000.0,Вторичка, Минская,10.0,Москва,5.0,370.0,152.0,44.0,5.0,6,Без Ремонта
76000000.0,Вторичка, Динамо,6.0,Москва,5.0,192.5,130.0,53.8,7.0,11,Без Ремонта
89989000.0,Вторичка, Октябрьское поле,5.0,Москва,5.0,317.7,212.0,30.0,25.0,27,Без Ремонта
